Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Driver_Age,Driver_Gender,Penalty_Points,Weather_Condition,Road_Condition,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Comments,Violation_Type,Fine_Amount,Location,Date,Time
VLT102894,Over-speeding,-0.3727629,Delhi,2030-12-21,02:56,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Slippery,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Online,Yes,Repeat Offender,Overloading,0.060826346,West Bengal,2028-06-04,22:48
VLT103921,Over-speeding,-0.3727629,Tamil Nadu,2033-10-13,10:15,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Slippery,Valid,-0.49021432,No,Yes,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.06969648,West Bengal,2028-06-04,22:48
VLT101390,Over-speeding,-0.3727629,Tamil Nadu,2026-11-08,16:34,Scooter,Yellow,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Slippery,Suspended,2.0399241,Yes,,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.048469856,Delhi,2028-06-04,00:47
VLT102089,Over-speeding,-0.3727629,Delhi,2028-10-07,11:16,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,Yes,No,Green,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.090945914,West Bengal,2028-06-04,22:48
VLT102417,Over-speeding,2.6826706,Delhi,2029-08-31,00:06,Scooter,Yellow,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Wet,Suspended,-0.49021432,No,,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Card,Yes,Repeat Offender,Overloading,0.065244354,West Bengal,2028-06-04,22:48
VLT103785,Over-speeding,-0.3727629,Uttar Pradesh,2033-05-30,22:36,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Slippery,Expired,-0.49021432,,Yes,Red,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.075729236,West Bengal,2028-06-04,22:48
VLT103280,Over-speeding,-0.3727629,Karnataka,2032-01-11,04:23,Scooter,Silver,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Potholes,Suspended,2.0399241,,No,Red,1.4192667,-0.70976007,1.4041966,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.0864774,West Bengal,2028-06-04,22:48
VLT100093,Over-speeding,-0.3727629,Uttar Pradesh,2023-04-21,00:28,Scooter,Red,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Dry,Suspended,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Online,No,Repeat Offender,Overloading,0.035442747,West Bengal,2028-06-04,22:48
VLT103740,Over-speeding,-0.3727629,Karnataka,2033-04-15,19:38,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Expired,-0.49021432,No,No,Green,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.095419675,West Bengal,2028-06-04,22:48
VLT100561,Over-speeding,-0.3727629,Tamil Nadu,2024-08-01,06:16,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Rainy,Under Construction,Valid,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Cash,Yes,Repeat Offender,Overloading,0.08282829,West Bengal,2028-06-04,22:48
VLT103720,Over-speeding,-0.3727629,Gujarat,2033-03-26,19:40,Scooter,Silver,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Dry,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Cash,No,Repeat Offender,Overloading,0.09524988,West Bengal,2028-06-04,22:48
VLT103957,Over-speeding,-0.3727629,Delhi,2033-11-18,15:24,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,No,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.10019258,West Bengal,2028-06-04,22:48
VLT103269,Over-speeding,-0.3727629,Gujarat,2031-12-31,16:30,Scooter,Yellow,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Wet,Valid,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Cash,Yes,Repeat Offender,Overloading,0.05467718,Delhi,2028-06-04,22:48
VLT100183,Over-speeding,-0.3727629,Tamil Nadu,2023-07-20,04:38,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Slippery,Valid,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.06253977,West Bengal,2028-06-04,22:48
VLT102381,Over-speeding,-0.3727629,West Bengal,2029-07-26,17:14,Scooter,Grey,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,Yes,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.06509181,West Bengal,2028-06-04,22:48
VLT102592,Over-speeding,-0.3727629,Tamil Nadu,2030-02-22,07:57,Scooter,Silver,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Dry,Suspended,-0.49021432,No,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Online,No,Repeat Offender,Overloading,0.07033393,West Bengal,2028-06-04,22:48
VLT101716,Over-speeding,-0.3727629,Uttar Pradesh,2027-09-30,23:01,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Potholes,Expired,-0.49021432,Yes,,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.09021848,West Bengal,2028-06-04,22:48
VLT103532,Over-speeding,-0.3727629,Karnataka,2032-09-19,11:17,Scooter,Red,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Slippery,Expired,-0.49021432,,,Red,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Cash,No,Repeat Offender,Overloading,0.10092081,West Bengal,2028-06-04,22:48
VLT100356,Over-speeding,-0.3727629,Uttar Pradesh,2024-01-09,17:37,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Slippery,Expired,-0.49021432,Yes,,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.087472335,West Bengal,2028-06-04,22:48
VLT103466,Over-speeding,-0.3727629,Karnataka,2032-07-15,10:00,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Slippery,Suspended,2.0399241,Yes,No,Yellow,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Cash,No,Repeat Offender,Overloading,0.067884594,West Bengal,2028-06-04,22:48
VLT102812,Over-speeding,-0.3727629,Tamil Nadu,2030-09-30,09:27,Scooter,Green,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Slippery,Valid,-0.49021432,No,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Card,Yes,Repeat Offender,Overloading,0.06189114,West Bengal,2028-06-04,22:48
VLT101171,Over-speeding,-0.3727629,West Bengal,2026-04-03,16:21,Scooter,Grey,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Potholes,Suspended,2.0399241,No,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.06447442,West Bengal,2028-06-04,22:48
VLT101472,Over-speeding,-0.3727629,Delhi,2027-01-29,23:55,Scooter,Silver,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Potholes,Suspended,-0.49021432,,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Card,Yes,Repeat Offender,Overloading,0.053475898,West Bengal,2028-06-04,22:48
VLT103128,Over-speeding,-0.3727629,West Bengal,2031-08-12,22:01,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Slippery,Valid,-0.49021432,,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Card,Yes,Repeat Offender,Overloading,0.055790193,Delhi,2028-06-04,22:48
VLT101720,Over-speeding,-0.3727629,West Bengal,2027-10-04,00:46,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Rainy,Dry,Suspended,-0.49021432,,No,Green,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.08476852,West Bengal,2028-06-04,22:48
VLT102901,No Seatbelt,-0.3727629,Delhi,2030-12-28,08:31,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Potholes,Valid,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.013169955,West Bengal,2028-06-04,22:48
VLT101586,Over-speeding,-0.3727629,Karnataka,2027-05-23,20:12,Scooter,Green,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Potholes,Suspended,-0.49021432,No,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Not Paid,Yes,Repeat Offender,Overloading,0.057793304,West Bengal,2028-06-04,22:48
VLT100295,Over-speeding,-0.3727629,Karnataka,2023-11-09,08:51,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Suspended,-0.49021432,No,No,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.061522126,West Bengal,2028-06-04,22:48
VLT102844,Over-speeding,-0.3727629,Delhi,2030-11-01,09:01,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Cloudy,Under Construction,Expired,-0.49021432,No,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Not Paid,No,Repeat Offender,Overloading,0.060423046,West Bengal,2028-06-04,22:48
VLT102064,Over-speeding,-0.3727629,Delhi,2028-09-12,03:57,Scooter,White,2.5869496,-0.38484493,Other,-0.3809822,Foggy,Wet,Valid,-0.49021432,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Not Conducted,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.03972633,Tamil Nadu,2028-06-04,00:47
VLT102515,Over-speeding,-0.3727629,West Bengal,2029-12-07,22:32,Scooter,Yellow,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Potholes,Valid,-0.49021432,Yes,No,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.05698394,West Bengal,2028-06-04,22:48
VLT102373,Over-speeding,-0.3727629,Karnataka,2029-07-18,11:02,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Potholes,Valid,-0.49021432,,No,Green,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.08617462,West Bengal,2028-06-04,22:48
VLT100322,Over-speeding,-0.3727629,Delhi,2023-12-06,14:11,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Slippery,Suspended,-0.49021432,Yes,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Not Paid,No,Repeat Offender,Overloading,0.06663685,West Bengal,2028-06-04,22:48
VLT103476,Over-speeding,-0.3727629,Delhi,2032-07-25,18:48,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,Yes,Yes,Red,-0.7045892,1.4089267,-0.712151,Positive,No,No,Not Paid,Yes,Repeat Offender,Overloading,0.05347083,Delhi,2028-06-04,22:48
VLT101022,Over-speeding,2.6826706,Delhi,2025-11-05,01:25,Scooter,White,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Potholes,Suspended,-0.49021432,No,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.05490787,West Bengal,2028-06-04,22:48
VLT102635,Over-speeding,-0.3727629,Uttar Pradesh,2030-04-06,02:04,Scooter,Yellow,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Potholes,Suspended,2.0399241,No,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,No,Cash,Yes,Repeat Offender,Overloading,0.031577665,West Bengal,2028-06-04,22:48
VLT103818,Over-speeding,-0.3727629,Tamil Nadu,2033-07-02,23:32,Scooter,Silver,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Under Construction,Valid,-0.49021432,Yes,Yes,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Cash,Yes,Repeat Offender,Overloading,0.091616794,West Bengal,2028-06-04,22:48
VLT102255,Over-speeding,2.6826706,Delhi,2029-03-22,09:06,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Dry,Suspended,-0.49021432,No,No,Yellow,-0.7045892,1.4089267,-0.712151,Positive,Yes,No,Online,No,Repeat Offender,Overloading,0.08973071,West Bengal,2028-06-04,22:48
VLT103478,Over-speeding,-0.3727629,Delhi,2032-07-27,08:02,Scooter,Silver,-0.38655567,-0.38484493,Other,2.6247945,Foggy,Slippery,Suspended,2.0399241,Yes,No,Red,1.4192667,1.4089267,-0.712151,Positive,Yes,No,Not Paid,Yes,Repeat Offender,Overloading,0.08022469,West Bengal,2028-06-04,22:48
VLT101546,Over-speeding,-0.3727629,Karnataka,2027-04-13,12:23,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Foggy,Slippery,Suspended,2.0399241,Yes,No,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Card,No,Repeat Offender,Overloading,0.10560426,West Bengal,2028-06-04,22:48
VLT102231,No Seatbelt,-0.3727629,Delhi,2029-02-26,09:32,Scooter,Silver,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Under Construction,Expired,-0.49021432,Yes,Yes,Yellow,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Cash,No,Repeat Offender,Overloading,0.09233622,West Bengal,2028-06-04,22:48
VLT101564,Over-speeding,2.6826706,Delhi,2027-05-01,20:53,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Dry,Suspended,-0.49021432,Yes,No,Red,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Not Paid,Yes,Repeat Offender,Overloading,0.07698448,West Bengal,2028-06-04,22:48
VLT100128,Over-speeding,-0.3727629,Gujarat,2023-05-26,04:27,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Suspended,-0.49021432,No,,Red,1.4192667,-0.70976007,1.4041966,Positive,Yes,No,Online,No,Repeat Offender,Overloading,0.0725362,West Bengal,2028-06-04,22:48
VLT100445,Over-speeding,-0.3727629,West Bengal,2024-04-07,13:53,Scooter,Silver,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Slippery,Suspended,2.0399241,,Yes,Green,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.0832543,West Bengal,2028-06-04,22:48
VLT103417,Over-speeding,2.6826706,Delhi,2032-05-27,14:28,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Foggy,Potholes,Expired,-0.49021432,,No,Red,1.4192667,-0.70976007,1.4041966,Positive,No,Yes,Online,No,Repeat Offender,Overloading,0.0925429,West Bengal,2028-06-04,22:48
VLT101341,Over-speeding,-0.3727629,Maharashtra,2026-09-20,23:07,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Slippery,Suspended,2.0399241,,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,No,Not Paid,Yes,Repeat Offender,Overloading,0.08065255,West Bengal,2028-06-04,22:48
VLT100217,Over-speeding,-0.3727629,Maharashtra,2023-08-23,05:31,Scooter,Yellow,-0.38655567,-0.38484493,Male,-0.3809822,Dust Storm,Wet,Suspended,-0.49021432,No,No,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.020853633,West Bengal,2028-06-04,22:48
VLT100521,Over-speeding,-0.3727629,Gujarat,2024-06-22,21:39,Scooter,Grey,-0.38655567,-0.38484493,Female,-0.3809822,Dust Storm,Dry,Suspended,-0.49021432,No,No,Green,-0.7045892,1.4089267,-0.712151,Not Conducted,No,No,Not Paid,Yes,Repeat Offender,Overloading,0.055694573,Delhi,2028-06-04,22:48
VLT102486,Over-speeding,-0.3727629,Maharashtra,2029-11-08,01:54,Scooter,Green,-0.38655567,-0.38484493,Male,-0.3809822,Dust Storm,Slippery,Valid,-0.49021432,,No,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Cash,No,Repeat Offender,Overloading,0.09053979,West Bengal,2028-06-04,22:48
VLT102019,Over-speeding,-0.3727629,Uttar Pradesh,2028-07-29,07:13,Scooter,White,-0.38655567,2.5984492,Other,-0.3809822,Cloudy,Potholes,Suspended,-0.49021432,Yes,No,Red,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Online,No,Repeat Offender,Overloading,0.08266929,West Bengal,2028-06-04,22:48
VLT101798,Over-speeding,2.6826706,Delhi,2027-12-21,20:37,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Valid,-0.49021432,No,Yes,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.06833975,West Bengal,2028-06-04,22:48
VLT102791,Over-speeding,2.6826706,Delhi,2030-09-09,13:37,Scooter,Red,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Wet,Suspended,-0.49021432,No,No,Red,1.4192667,-0.70976007,-0.712151,Negative,No,No,Cash,Yes,Repeat Offender,Overloading,0.06225499,West Bengal,2028-06-04,22:48
VLT103755,Over-speeding,-0.3727629,Delhi,2033-04-30,14:00,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Suspended,-0.49021432,,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.06812212,West Bengal,2028-06-04,22:48
VLT103028,Over-speeding,-0.3727629,Uttar Pradesh,2031-05-04,05:07,Scooter,Grey,-0.38655567,-0.38484493,Male,-0.3809822,Foggy,Under Construction,Expired,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,1.4041966,Positive,Yes,Yes,Online,No,Repeat Offender,Overloading,0.09230158,West Bengal,2028-06-04,22:48
VLT102051,Over-speeding,-0.3727629,Karnataka,2028-08-30,22:11,Scooter,Silver,-0.38655567,-0.38484493,Other,2.6247945,Cloudy,Slippery,Suspended,2.0399241,,No,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.100548595,West Bengal,2028-06-04,22:48
VLT102098,Over-speeding,2.6826706,Delhi,2028-10-16,21:23,Scooter,Green,-0.38655567,-0.38484493,Other,2.6247945,Foggy,Under Construction,Expired,-0.49021432,,No,Green,1.4192667,-0.70976007,-0.712151,Negative,No,No,Not Paid,No,Repeat Offender,Overloading,0.06792739,West Bengal,2028-06-04,22:48
VLT100895,Over-speeding,-0.3727629,Uttar Pradesh,2025-07-01,18:28,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Online,Yes,Repeat Offender,Overloading,0.04424083,West Bengal,2028-06-04,22:48
VLT102237,Over-speeding,-0.3727629,Gujarat,2029-03-04,18:00,Scooter,Silver,2.5869496,-0.38484493,Other,-0.3809822,Rainy,Dry,Suspended,-0.49021432,Yes,Yes,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.06128386,West Bengal,2028-06-04,22:48
VLT100946,Over-speeding,-0.3727629,Uttar Pradesh,2025-08-21,11:54,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Suspended,-0.49021432,Yes,Yes,Red,1.4192667,1.4089267,-0.712151,Positive,No,No,Card,Yes,Repeat Offender,Overloading,0.054151192,Delhi,2028-06-04,22:48
VLT102307,Over-speeding,-0.3727629,Gujarat,2029-05-13,10:45,Scooter,Red,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Under Construction,Suspended,-0.49021432,,Yes,Yellow,-0.7045892,-0.70976007,1.4041966,Positive,No,Yes,Not Paid,No,Repeat Offender,Overloading,0.03676451,West Bengal,2028-06-04,22:48
VLT103090,Over-speeding,-0.3727629,Uttar Pradesh,2031-07-05,15:26,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Dry,Suspended,-0.49021432,,Yes,Green,1.4192667,-0.70976007,1.4041966,Not Conducted,No,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.05106278,West Bengal,2028-06-04,22:48
VLT102525,Over-speeding,-0.3727629,Uttar Pradesh,2029-12-17,15:36,Scooter,White,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Under Construction,Expired,-0.49021432,No,Yes,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,Yes,Not Paid,No,Repeat Offender,Overloading,0.06312683,West Bengal,2028-06-04,22:48
VLT103619,Over-speeding,-0.3727629,Delhi,2032-12-15,02:28,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Potholes,Suspended,2.0399241,No,Yes,Green,-0.7045892,-0.70976007,1.4041966,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.054755323,West Bengal,2028-06-04,22:48
VLT102672,Over-speeding,-0.3727629,Gujarat,2030-05-13,01:42,Scooter,Yellow,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Slippery,Suspended,-0.49021432,Yes,Yes,Green,1.4192667,-0.70976007,-0.712151,Negative,Yes,No,Card,No,Repeat Offender,Overloading,0.060289208,West Bengal,2028-06-04,22:48
VLT102077,Over-speeding,-0.3727629,Gujarat,2028-09-25,17:49,Scooter,White,-0.38655567,-0.38484493,Female,-0.3809822,Foggy,Potholes,Suspended,-0.49021432,,No,Green,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Cash,No,Repeat Offender,Overloading,0.0902174,West Bengal,2028-06-04,22:48
VLT102505,Over-speeding,-0.3727629,Uttar Pradesh,2029-11-27,17:23,Scooter,Red,-0.38655567,2.5984492,Other,-0.3809822,Dust Storm,Wet,Suspended,-0.49021432,No,,Yellow,-0.7045892,1.4089267,-0.712151,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.062713,West Bengal,2028-06-04,22:48
VLT103842,Over-speeding,-0.3727629,Maharashtra,2033-07-26,02:16,Scooter,Silver,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Under Construction,Suspended,2.0399241,,No,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,No,No,Card,No,Repeat Offender,Overloading,0.06409408,West Bengal,2028-06-04,22:48
VLT103794,Over-speeding,2.6826706,Delhi,2033-06-08,08:23,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Expired,-0.49021432,No,Yes,Green,-0.7045892,-0.70976007,1.4041966,Positive,No,No,Not Paid,No,Repeat Offender,Overloading,0.0942688,West Bengal,2028-06-04,22:48
VLT103087,Over-speeding,-0.3727629,Tamil Nadu,2031-07-02,15:09,Scooter,Silver,-0.38655567,-0.38484493,Other,-0.3809822,Dust Storm,Under Construction,Suspended,-0.49021432,Yes,,Red,1.4192667,-0.70976007,1.4041966,Not Conducted,Yes,No,Online,No,Repeat Offender,Overloading,0.08028993,West Bengal,2028-06-04,22:48
VLT100635,Over-speeding,-0.3727629,Karnataka,2024-10-14,16:32,Scooter,Grey,-0.38655567,-0.38484493,Other,-0.3809822,Cloudy,Under Construction,Valid,-0.49021432,Yes,No,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Card,No,Repeat Offender,Overloading,0.0911628,West Bengal,2028-06-04,22:48
VLT102602,Over-speeding,2.6826706,Delhi,2030-03-04,01:03,Scooter,Green,-0.38655567,-0.38484493,Other,-0.3809822,Clear,Wet,Expired,-0.49021432,Yes,,Red,-0.7045892,-0.70976007,-0.712151,Negative,Yes,Yes,Online,No,Repeat Offender,Overloading,0.05759937,West Bengal,2028-06-04,22:48
VLT101618,Over-speeding,-0.3727629,Maharashtra,2027-06-24,09:06,Scooter,Black,-0.38655567,-0.38484493,Other,-0.3809822,Rainy,Under Construction,Suspended,-0.49021432,,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,No,Cash,Yes,Repeat Offender,Overloading,0.08224562,West Bengal,2028-06-04,22:48
VLT100845,No Seatbelt,-0.3727629,Punjab,2025-05-12,05:11,Scooter,Yellow,-0.38655567,-0.38484493,Other,2.6247945,Dust Storm,Under Construction,Suspended,2.0399241,No,Yes,Red,-0.7045892,-0.70976007,-0.712151,Negative,No,Yes,Not Paid,Yes,Repeat Offender,Overloading,0.06324855,West Bengal,2028-06-04,22:48
VLT101780,Over-speeding,-0.3727629,Karnataka,2027-12-03,12:14,Scooter,White,-0.38655567,-0.38484493,Male,-0.3809822,Cloudy,Wet,Expired,-0.49021432,Yes,Yes,Green,1.4192667,1.4089267,-0.712151,Not Conducted,Yes,No,Not Paid,No,Repeat Offender,Overloading,0.07320361,West Bengal,2028-06-04,22:48
VLT101400,Over-speeding,-0.3727629,Tamil Nadu,2026-11-18,06:39,Scooter,White,2.5869496,-0.38484493,Other,-0.3809822,Dust Storm,Wet,Expired,-0.49021432,No,Yes,Red,1.4192667,-0.70976007,-0.712151,Negative,Yes,Yes,Online,Yes,Repeat Offender,Overloading,0.08758663,West Bengal,2028-06-04,22:48
